subject_ids,date,time,hour,location,temp_F,temp_C,choice,how_many,age,sex,bear_adults,bear_cubs,cam_interaction,activity,gun present
50134711,2019-12-14,11:35:33,11:00:00,Camera 17 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134714,2019-12-14,12:14:35,12:00:00,Camera 17 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083642,2019-12-15,12:19:58,12:00:00,Camera 5 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50083658,2019-12-15,16:13:07,16:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134724,2019-12-17,13:05:18,13:00:00,Camera 17 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083763,2019-12-17,16:23:52,16:00:00,Camera 5 Subjects,32,0,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50083800,2019-12-17,16:27:45,16:00:00,Camera 5 Subjects,32,0,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50025262,2019-12-19,13:00:08,13:00:00,Camera 20 Subjects,22,-6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083814,2019-12-21,9:53:42,9:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083835,2019-12-21,15:01:25,15:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083850,2019-12-21,15:09:27,15:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083863,2019-12-21,15:15:40,15:00:00,Camera 5 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083881,2019-12-22,13:43:21,13:00:00,Camera 5 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083893,2019-12-22,15:09:58,15:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50083912,2019-12-22,15:22:43,15:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083938,2019-12-22,15:28:25,15:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083964,2019-12-22,15:33:07,15:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083976,2019-12-22,17:27:53,17:00:00,Camera 5 Subjects,44,7,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50134758,2019-12-23,12:16:28,12:00:00,Camera 17 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134770,2019-12-23,13:17:21,13:00:00,Camera 17 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50083991,2019-12-23,15:14:51,15:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084022,2019-12-24,12:06:51,12:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084035,2019-12-24,13:29:35,13:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084058,2019-12-24,13:34:10,13:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084077,2019-12-24,14:26:04,14:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084095,2019-12-25,12:03:42,12:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084112,2019-12-27,11:21:18,11:00:00,Camera 5 Subjects,41,5,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50084138,2019-12-27,14:21:27,14:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084155,2019-12-28,15:42:00,15:00:00,Camera 5 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084173,2019-12-28,15:52:47,15:00:00,Camera 5 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084189,2019-12-30,15:30:19,15:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084216,2019-12-31,14:21:14,14:00:00,Camera 5 Subjects,32,0,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084231,2019-12-31,14:33:15,14:00:00,Camera 5 Subjects,33,1,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084248,2020-01-01,16:20:48,16:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50036869,2020-01-04,17:26:07,17:00:00,Camera 26 Subjects ,29,-2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084356,2020-01-04,12:27:14,12:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084378,2020-01-04,15:20:03,15:00:00,Camera 5 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084396,2020-01-05,15:56:15,15:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084408,2020-01-05,17:06:47,17:00:00,Camera 5 Subjects,35,2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50134846,2020-01-07,11:41:13,11:00:00,Camera 17 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49999107,2020-01-08,13:38:40,13:00:00,Camera 13 Subjects,23,-5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49999108,2020-01-08,13:43:33,13:00:00,Camera 13 Subjects,23,-5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49999128,2020-01-08,13:49:45,13:00:00,Camera 13 Subjects,29,-2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49529258,2020-01-09,12:24:05,12:00:00,Camera 7 Subjects,27,-3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49529259,2020-01-09,12:27:49,12:00:00,Camera 7 Subjects,27,-3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49529274,2020-01-09,12:33:56,12:00:00,Camera 7 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49532872,2020-01-09,13:38:09,13:00:00,Camera 8 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49532992,2020-01-09,13:41:10,13:00:00,Camera 8 Subjects,33,1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134857,2020-01-10,12:15:50,12:00:00,Camera 17 Subjects,33,1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49528948,2020-01-10,11:30:41,11:00:00,Camera 6 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49528949,2020-01-10,11:45:33,11:00:00,Camera 6 Subjects,35,2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50134870,2020-01-11,13:04:02,13:00:00,Camera 17 Subjects,23,-5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084586,2020-01-11,10:36:36,10:00:00,Camera 5 Subjects,27,-3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084594,2020-01-11,13:52:42,13:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084613,2020-01-11,14:25:55,14:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084620,2020-01-11,15:45:55,15:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084632,2020-01-12,12:25:30,12:00:00,Camera 5 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084649,2020-01-12,15:31:33,15:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084659,2020-01-12,15:47:53,15:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084664,2020-01-13,12:44:35,12:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084675,2020-01-14,13:38:17,13:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084705,2020-01-15,14:36:15,14:00:00,Camera 5 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50134880,2020-01-19,13:05:25,13:00:00,Camera 17 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084730,2020-01-19,13:57:38,13:00:00,Camera 5 Subjects,33,1,HUMAN,5,NA,NA,NA,NA,NA,foot,N
50084749,2020-01-19,16:50:09,16:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084764,2020-01-19,17:06:53,17:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084777,2020-01-20,11:48:51,11:00:00,Camera 5 Subjects,25,-4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084801,2020-01-20,16:27:50,16:00:00,Camera 5 Subjects,32,0,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084820,2020-01-20,17:04:00,17:00:00,Camera 5 Subjects,32,0,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084832,2020-01-21,11:55:50,11:00:00,Camera 5 Subjects,22,-6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084847,2020-01-21,15:39:10,15:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134888,2020-01-22,12:34:05,12:00:00,Camera 17 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084889,2020-01-23,14:32:53,14:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084907,2020-01-23,16:22:49,16:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084934,2020-01-23,17:45:00,17:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50037924,2020-01-24,13:12:38,13:00:00,Camera 26 Subjects ,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084948,2020-01-24,12:44:39,12:00:00,Camera 5 Subjects,41,5,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50084961,2020-01-24,15:04:52,15:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50084977,2020-01-24,15:15:22,15:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50134898,2020-01-25,12:50:28,12:00:00,Camera 17 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50059389,2020-01-25,13:49:57,13:00:00,Camera 18 Subjects,33,1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50059722,2020-01-25,15:04:39,15:00:00,Camera 18 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50084989,2020-01-25,15:25:12,15:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49172272,2020-01-26,12:13:27,12:00:00,Camera 1 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49173061,2020-01-26,12:21:03,12:00:00,Camera 1 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023468,2020-01-26,14:47:26,14:00:00,Camera 19 Subjects,31,-1,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50023612,2020-01-26,14:57:36,14:00:00,Camera 19 Subjects,31,-1,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50073015,2020-01-26,12:28:17,12:00:00,Camera 29 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49244934,2020-01-26,12:01:20,12:00:00,Camera 3 Subjects,33,1,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50087658,2020-01-26,14:08:34,14:00:00,Camera 30 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50087842,2020-01-26,14:21:05,14:00:00,Camera 30 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49245215,2020-01-26,12:27:31,12:00:00,Camera 4 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49245251,2020-01-26,12:38:59,12:00:00,Camera 4 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50085004,2020-01-26,13:52:08,13:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288144,2020-01-26,16:25:29,16:00:00,Camera 5 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288160,2020-01-26,16:50:31,16:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50051407,2020-01-27,10:55:26,10:00:00,Camera 28 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50052217,2020-01-27,11:05:58,11:00:00,Camera 28 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288167,2020-01-27,12:32:36,12:00:00,Camera 5 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288170,2020-01-27,15:31:36,15:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288172,2020-01-27,15:51:39,15:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288179,2020-01-29,14:58:00,14:00:00,Camera 5 Subjects,35,2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288180,2020-01-29,15:38:56,15:00:00,Camera 5 Subjects,,,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288181,2020-01-30,14:25:41,14:00:00,Camera 5 Subjects,,,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288182,2020-01-30,15:01:20,15:00:00,Camera 5 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50003300,2020-01-31,16:54:47,16:00:00,Camera 15 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023191,2020-01-31,15:51:34,15:00:00,Camera 16 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023192,2020-01-31,16:04:39,16:00:00,Camera 16 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288188,2020-01-31,15:28:46,15:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288194,2020-02-01,13:48:49,13:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288197,2020-02-01,14:18:47,14:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288198,2020-02-01,14:56:50,14:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50053373,2020-02-02,14:06:43,14:00:00,Camera 28 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288199,2020-02-02,18:19:58,18:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50087916,2020-02-03,14:34:41,14:00:00,Camera 30 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288200,2020-02-03,17:14:44,17:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288203,2020-02-04,16:02:54,16:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288206,2020-02-05,17:09:24,17:00:00,Camera 5 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288210,2020-02-05,17:13:14,17:00:00,Camera 5 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288211,2020-02-05,17:24:24,17:00:00,Camera 5 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288217,2020-02-06,15:43:25,15:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288220,2020-02-07,12:47:57,12:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288221,2020-02-08,13:08:21,13:00:00,Camera 5 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288222,2020-02-08,13:30:41,13:00:00,Camera 5 Subjects,31,-1,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288223,2020-02-08,15:17:22,15:00:00,Camera 5 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288224,2020-02-08,15:31:54,15:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288226,2020-02-09,10:34:30,10:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288228,2020-02-10,15:50:16,15:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288233,2020-02-11,12:43:51,12:00:00,Camera 5 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288245,2020-02-12,13:30:55,13:00:00,Camera 5 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288256,2020-02-12,15:53:28,15:00:00,Camera 5 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288288,2020-02-13,14:14:14,14:00:00,Camera 5 Subjects,22,-6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288304,2020-02-13,14:30:48,14:00:00,Camera 5 Subjects,22,-6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288315,2020-02-14,14:46:56,14:00:00,Camera 5 Subjects,27,-3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288326,2020-02-14,16:05:55,16:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288353,2020-02-15,12:26:05,12:00:00,Camera 5 Subjects,27,-3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288369,2020-02-15,12:31:03,12:00:00,Camera 5 Subjects,27,-3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288412,2020-02-16,17:06:46,17:00:00,Camera 5 Subjects,29,-2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288429,2020-02-16,17:16:09,17:00:00,Camera 5 Subjects,29,-2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51288440,2020-02-16,17:20:04,17:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288456,2020-02-16,17:24:20,17:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288504,2020-02-17,13:27:26,13:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288525,2020-02-17,15:28:57,15:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51288536,2020-02-19,20:33:06,20:00:00,Camera 5 Subjects,22,-6,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51288584,2020-02-21,14:24:44,14:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
